utc_timestamp,cet_cest_timestamp,DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile
2017-08-19T00:00:00Z,2017-08-19T02:00:00+0200,40338,39074,41163,0,0,40435,13205,0.3266,3213,2472,0.7695,37221,10732,0.2883
2017-08-19T01:00:00Z,2017-08-19T03:00:00+0200,39670,38808,41163,0,0,40435,13886,0.3434,3213,2570,0.7999,37221,11316,0.304
2017-08-19T02:00:00Z,2017-08-19T04:00:00+0200,39424,38889,41163,0,0,40435,14738,0.3645,3213,2389,0.7434,37221,12349,0.3318
2017-08-19T03:00:00Z,2017-08-19T05:00:00+0200,40454,39359,41163,0,0,40435,14677,0.363,3213,2241,0.6974,37221,12436,0.3341
2017-08-19T04:00:00Z,2017-08-19T06:00:00+0200,42072,40648,41163,208,0.005,40435,14592,0.3609,3213,2224,0.6921,37221,12368,0.3323
2017-08-19T05:00:00Z,2017-08-19T07:00:00+0200,44993,44061,41163,1960,0.0476,40435,14335,0.3545,3213,2465,0.7674,37221,11870,0.3189
2017-08-19T06:00:00Z,2017-08-19T08:00:00+0200,49460,48379,41163,5010,0.1217,40435,15127,0.3741,3213,2909,0.9053,37221,12218,0.3283
2017-08-19T07:00:00Z,2017-08-19T09:00:00+0200,52006,51286,41163,8456,0.2054,40435,16125,0.3988,3213,3312,1.0309,37221,12813,0.3442
2017-08-19T08:00:00Z,2017-08-19T10:00:00+0200,53795,53118,41163,12034,0.2924,40435,18105,0.4478,3213,3551,1.1052,37221,14554,0.391
2017-08-19T09:00:00Z,2017-08-19T11:00:00+0200,55020,54312,41163,14998,0.3644,40435,18976,0.4693,3213,3708,1.1542,37221,15267,0.4102
2017-08-19T10:00:00Z,2017-08-19T12:00:00+0200,54274,53581,41163,17070,0.4147,40435,19400,0.4798,3213,3977,1.2379,37221,15423,0.4144
2017-08-19T11:00:00Z,2017-08-19T13:00:00+0200,52381,51760,41163,18188,0.4418,40435,19199,0.4748,3213,4121,1.2826,37221,15078,0.4051
2017-08-19T12:00:00Z,2017-08-19T14:00:00+0200,50466,49997,41163,17659,0.429,40435,18924,0.468,3213,4068,1.266,37221,14857,0.3992
2017-08-19T13:00:00Z,2017-08-19T15:00:00+0200,49436,49677,41163,15987,0.3884,40435,18216,0.4505,3213,3818,1.1883,37221,14398,0.3869
2017-08-19T14:00:00Z,2017-08-19T16:00:00+0200,49343,49558,41163,13089,0.318,40435,17893,0.4425,3213,3912,1.2174,37221,13981,0.3756
2017-08-19T15:00:00Z,2017-08-19T17:00:00+0200,49559,49818,41163,9270,0.2252,40435,16000,0.3957,3213,3905,1.2153,37221,12095,0.325
2017-08-19T16:00:00Z,2017-08-19T18:00:00+0200,49459,50005,41163,4940,0.12,40435,14258,0.3526,3213,3807,1.1849,37221,10451,0.2808
2017-08-19T17:00:00Z,2017-08-19T19:00:00+0200,48719,49465,41163,1417,0.0344,40435,11897,0.2942,3213,3741,1.1644,37221,8156,0.2191
2017-08-19T18:00:00Z,2017-08-19T20:00:00+0200,47024,47819,41163,83,0.002,40435,11062,0.2736,3213,3931,1.2236,37221,7131,0.1916
2017-08-19T19:00:00Z,2017-08-19T21:00:00+0200,46019,46895,41163,0,0,40435,10836,0.268,3213,3228,1.0048,37221,7608,0.2044
2017-08-19T20:00:00Z,2017-08-19T22:00:00+0200,43771,45357,41163,0,0,40435,12063,0.2983,3213,3245,1.0099,37221,8818,0.2369
2017-08-19T21:00:00Z,2017-08-19T23:00:00+0200,41042,41777,41163,0,0,40435,12773,0.3159,3213,3471,1.0802,37221,9302,0.2499
2017-08-19T22:00:00Z,2017-08-20T00:00:00+0200,38114,37879,41163,0,0,40435,12948,0.3202,3213,3510,1.0923,37221,9438,0.2536
2017-08-19T23:00:00Z,2017-08-20T01:00:00+0200,36238,36013,41163,0,0,40435,12799,0.3165,3213,3533,1.0996,37221,9266,0.249
2017-08-20T00:00:00Z,2017-08-20T02:00:00+0200,34884,34910,41163,0,0,40435,12928,0.3197,3213,3700,1.1514,37221,9228,0.2479
2017-08-20T01:00:00Z,2017-08-20T03:00:00+0200,34649,34585,41163,0,0,40435,13161,0.3255,3213,3928,1.2227,37221,9232,0.248
2017-08-20T02:00:00Z,2017-08-20T04:00:00+0200,34666,34705,41163,0,0,40435,13213,0.3268,3213,4156,1.2936,37221,9057,0.2433
2017-08-20T03:00:00Z,2017-08-20T05:00:00+0200,35147,35009,41163,0,0,40435,13185,0.3261,3213,4158,1.294,37221,9027,0.2425
2017-08-20T04:00:00Z,2017-08-20T06:00:00+0200,35298,35277,41163,269,0.0065,40435,13443,0.3325,3213,4261,1.3261,37221,9183,0.2467
2017-08-20T05:00:00Z,2017-08-20T07:00:00+0200,37565,37615,41163,2772,0.0673,40435,12326,0.3048,3213,3925,1.2215,37221,8401,0.2257
2017-08-20T06:00:00Z,2017-08-20T08:00:00+0200,41255,41527,41163,7757,0.1884,40435,10974,0.2714,3213,3272,1.0184,37221,7701,0.2069
2017-08-20T07:00:00Z,2017-08-20T09:00:00+0200,44074,44890,41163,13660,0.3318,40435,10999,0.272,3213,2987,0.9296,37221,8012,0.2152
2017-08-20T08:00:00Z,2017-08-20T10:00:00+0200,46746,47333,41163,17781,0.4319,40435,12367,0.3058,3213,2956,0.9199,37221,9412,0.2528
2017-08-20T09:00:00Z,2017-08-20T11:00:00+0200,49130,49687,41163,19367,0.4705,40435,14274,0.353,3213,2882,0.8971,37221,11392,0.306
2017-08-20T10:00:00Z,2017-08-20T12:00:00+0200,49220,49505,41163,19030,0.4623,40435,15021,0.3715,3213,3057,0.9514,37221,11964,0.3214
2017-08-20T11:00:00Z,2017-08-20T13:00:00+0200,46727,47510,41163,17771,0.4317,40435,15306,0.3785,3213,2846,0.8857,37221,12460,0.3348
2017-08-20T12:00:00Z,2017-08-20T14:00:00+0200,44993,46110,41163,16508,0.401,40435,15976,0.3951,3213,3330,1.0364,37221,12646,0.3398
2017-08-20T13:00:00Z,2017-08-20T15:00:00+0200,43976,45474,41163,14880,0.3615,40435,16024,0.3963,3213,3729,1.1606,37221,12295,0.3303
2017-08-20T14:00:00Z,2017-08-20T16:00:00+0200,44209,45247,41163,12370,0.3005,40435,15704,0.3884,3213,3841,1.1955,37221,11863,0.3187
2017-08-20T15:00:00Z,2017-08-20T17:00:00+0200,45456,45981,41163,8714,0.2116,40435,14886,0.3681,3213,3871,1.2047,37221,11015,0.2959
2017-08-20T16:00:00Z,2017-08-20T18:00:00+0200,46672,46895,41163,4590,0.1115,40435,13665,0.3379,3213,3777,1.1755,37221,9888,0.2656
2017-08-20T17:00:00Z,2017-08-20T19:00:00+0200,47057,47164,41163,1324,0.0322,40435,12382,0.3062,3213,3836,1.1938,37221,8546,0.2296
2017-08-20T18:00:00Z,2017-08-20T20:00:00+0200,46898,46551,41163,73,0.0018,40435,11369,0.2812,3213,3930,1.2231,37221,7439,0.1998
2017-08-20T19:00:00Z,2017-08-20T21:00:00+0200,46828,46419,41163,0,0,40435,11692,0.2892,3213,3955,1.2309,37221,7737,0.2079
2017-08-20T20:00:00Z,2017-08-20T22:00:00+0200,45165,45231,41163,0,0,40435,11622,0.2874,3213,3809,1.1856,37221,7813,0.2099
2017-08-20T21:00:00Z,2017-08-20T23:00:00+0200,41960,41477,41163,0,0,40435,11332,0.2802,3213,3585,1.1159,37221,7747,0.2081
2017-08-20T22:00:00Z,2017-08-21T00:00:00+0200,39755,38407,41166,0,0,40441,11191,0.2767,3213,3405,1.0598,37228,7786,0.2091
2017-08-20T23:00:00Z,2017-08-21T01:00:00+0200,38123,37031,41166,0,0,40441,11015,0.2724,3213,3346,1.0414,37228,7669,0.206
2017-08-21T00:00:00Z,2017-08-21T02:00:00+0200,37544,36444,41166,0,0,40441,11059,0.2735,3213,3351,1.0431,37228,7708,0.207
2017-08-21T01:00:00Z,2017-08-21T03:00:00+0200,37717,36743,41166,0,0,40441,11211,0.2772,3213,3424,1.0656,37228,7787,0.2092
2017-08-21T02:00:00Z,2017-08-21T04:00:00+0200,39192,38394,41166,0,0,40441,11178,0.2764,3213,3446,1.0726,37228,7732,0.2077
2017-08-21T03:00:00Z,2017-08-21T05:00:00+0200,43849,42318,41166,0,0,40441,10944,0.2706,3213,3336,1.0383,37228,7608,0.2044
2017-08-21T04:00:00Z,2017-08-21T06:00:00+0200,51902,49852,41166,248,0.006,40441,10722,0.2651,3213,3073,0.9565,37228,7648,0.2054
2017-08-21T05:00:00Z,2017-08-21T07:00:00+0200,57957,55924,41166,2392,0.0581,40441,10143,0.2508,3213,2976,0.9263,37228,7167,0.1925
2017-08-21T06:00:00Z,2017-08-21T08:00:00+0200,61733,59806,41166,6615,0.1607,40441,9307,0.2301,3213,2763,0.8599,37228,6544,0.1758
2017-08-21T07:00:00Z,2017-08-21T09:00:00+0200,63400,61080,41166,11669,0.2834,40441,9455,0.2338,3213,2508,0.7806,37228,6947,0.1866
2017-08-21T08:00:00Z,2017-08-21T10:00:00+0200,65068,62606,41166,15789,0.3835,40441,10366,0.2563,3213,2081,0.6476,37228,8285,0.2226
2017-08-21T09:00:00Z,2017-08-21T11:00:00+0200,66583,63874,41166,18085,0.4393,40441,10696,0.2645,3213,1701,0.5294,37228,8995,0.2416
2017-08-21T10:00:00Z,2017-08-21T12:00:00+0200,65755,62615,41166,18746,0.4554,40441,10563,0.2612,3213,1521,0.4734,37228,9042,0.2429
2017-08-21T11:00:00Z,2017-08-21T13:00:00+0200,64347,62411,41166,19279,0.4683,40441,10448,0.2584,3213,1413,0.4399,37228,9035,0.2427
2017-08-21T12:00:00Z,2017-08-21T14:00:00+0200,63153,60851,41166,18773,0.456,40441,10543,0.2608,3213,1341,0.4173,37228,9203,0.2472
2017-08-21T13:00:00Z,2017-08-21T15:00:00+0200,62046,60266,41166,16912,0.4108,40441,10325,0.2553,3213,1334,0.4152,37228,8991,0.2415
2017-08-21T14:00:00Z,2017-08-21T16:00:00+0200,60555,58446,41166,13795,0.3351,40441,10079,0.2492,3213,1325,0.4124,37228,8754,0.2352
2017-08-21T15:00:00Z,2017-08-21T17:00:00+0200,59974,57957,41166,9653,0.2345,40441,9762,0.2414,3213,1375,0.4278,37228,8387,0.2253
2017-08-21T16:00:00Z,2017-08-21T18:00:00+0200,59310,57225,41166,4958,0.1204,40441,8645,0.2138,3213,1336,0.4157,37228,7309,0.1963
2017-08-21T17:00:00Z,2017-08-21T19:00:00+0200,58396,56235,41166,1372,0.0333,40441,6822,0.1687,3213,1320,0.4107,37228,5502,0.1478
2017-08-21T18:00:00Z,2017-08-21T20:00:00+0200,56984,54360,41166,68,0.0017,40441,5457,0.135,3213,1072,0.3337,37228,4385,0.1178
2017-08-21T19:00:00Z,2017-08-21T21:00:00+0200,55370,53647,41166,0,0,40441,5235,0.1294,3213,1155,0.3595,37228,4080,0.1096
2017-08-21T20:00:00Z,2017-08-21T22:00:00+0200,50945,49085,41166,0,0,40441,4946,0.1223,3213,1150,0.3579,37228,3796,0.102
2017-08-21T21:00:00Z,2017-08-21T23:00:00+0200,46821,45374,41166,0,0,40441,4795,0.1186,3213,1086,0.3379,37228,3710,0.0997
2017-08-21T22:00:00Z,2017-08-22T00:00:00+0200,43756,42797,41172,0,0,40452,4611,0.114,3213,1044,0.3249,37239,3567,0.0958
2017-08-21T23:00:00Z,2017-08-22T01:00:00+0200,42237,41232,41172,0,0,40452,4559,0.1127,3213,1109,0.345,37239,3450,0.0926
2017-08-22T00:00:00Z,2017-08-22T02:00:00+0200,41178,40484,41172,0,0,40452,4734,0.117,3213,1040,0.3237,37239,3694,0.0992
2017-08-22T01:00:00Z,2017-08-22T03:00:00+0200,41304,40721,41172,0,0,40452,4754,0.1175,3213,983,0.306,37239,3771,0.1013
2017-08-22T02:00:00Z,2017-08-22T04:00:00+0200,42262,41780,41172,0,0,40452,4666,0.1153,3213,925,0.2879,37239,3741,0.1005
2017-08-22T03:00:00Z,2017-08-22T05:00:00+0200,46127,45144,41172,0,0,40452,4392,0.1086,3213,882,0.2745,37239,3510,0.0942
2017-08-22T04:00:00Z,2017-08-22T06:00:00+0200,53030,52141,41172,249,0.006,40452,3940,0.0974,3213,892,0.2776,37239,3048,0.0818
2017-08-22T05:00:00Z,2017-08-22T07:00:00+0200,58514,57144,41172,2580,0.0626,40452,3607,0.0892,3213,862,0.2684,37239,2745,0.0737
2017-08-22T06:00:00Z,2017-08-22T08:00:00+0200,61891,60287,41172,7124,0.173,40452,3130,0.0774,3213,845,0.2629,37239,2285,0.0614
2017-08-22T07:00:00Z,2017-08-22T09:00:00+0200,62509,61620,41172,12545,0.3047,40452,2781,0.0687,3213,776,0.2416,37239,2005,0.0538
2017-08-22T08:00:00Z,2017-08-22T10:00:00+0200,63798,63255,41172,17219,0.4182,40452,3397,0.084,3213,677,0.2106,37239,2720,0.073
2017-08-22T09:00:00Z,2017-08-22T11:00:00+0200,65316,64469,41172,20443,0.4965,40452,3871,0.0957,3213,545,0.1695,37239,3326,0.0893
2017-08-22T10:00:00Z,2017-08-22T12:00:00+0200,65441,64213,41172,21532,0.523,40452,4418,0.1092,3213,499,0.1554,37239,3918,0.1052
2017-08-22T11:00:00Z,2017-08-22T13:00:00+0200,64106,63253,41172,20974,0.5094,40452,4628,0.1144,3213,447,0.1393,37239,4180,0.1122
2017-08-22T12:00:00Z,2017-08-22T14:00:00+0200,62559,61664,41172,20316,0.4934,40452,4604,0.1138,3213,457,0.1421,37239,4148,0.1114
2017-08-22T13:00:00Z,2017-08-22T15:00:00+0200,61384,60902,41172,18240,0.443,40452,4634,0.1146,3213,433,0.1348,37239,4201,0.1128
2017-08-22T14:00:00Z,2017-08-22T16:00:00+0200,60142,59822,41172,14974,0.3637,40452,4355,0.1077,3213,352,0.1094,37239,4004,0.1075
2017-08-22T15:00:00Z,2017-08-22T17:00:00+0200,59830,59331,41172,10478,0.2545,40452,3728,0.0922,3213,307,0.0956,37239,3421,0.0918
2017-08-22T16:00:00Z,2017-08-22T18:00:00+0200,59282,58725,41172,5311,0.129,40452,2814,0.0696,3213,249,0.0776,37239,2565,0.0688
2017-08-22T17:00:00Z,2017-08-22T19:00:00+0200,58493,57726,41172,1335,0.0324,40452,2074,0.0513,3213,172,0.0536,37239,1902,0.0511
2017-08-22T18:00:00Z,2017-08-22T20:00:00+0200,57245,55547,41172,54,0.0013,40452,2176,0.0538,3213,99,0.0308,37239,2077,0.0558
2017-08-22T19:00:00Z,2017-08-22T21:00:00+0200,55730,53993,41172,0,0,40452,2595,0.0642,3213,54,0.0168,37239,2541,0.0682
2017-08-22T20:00:00Z,2017-08-22T22:00:00+0200,50969,50124,41172,0,0,40452,2913,0.072,3213,64,0.0199,37239,2849,0.0765
2017-08-22T21:00:00Z,2017-08-22T23:00:00+0200,46872,45966,41172,0,0,40452,3059,0.0756,3213,57,0.0178,37239,3002,0.0806
2017-08-22T22:00:00Z,2017-08-23T00:00:00+0200,44011,43806,41175,0,0,40471,3026,0.0748,3219,58,0.018,37252,2968,0.0796
2017-08-22T23:00:00Z,2017-08-23T01:00:00+0200,42634,42123,41175,0,0,40471,2849,0.0704,3219,48,0.015,37252,2801,0.0752
2017-08-23T00:00:00Z,2017-08-23T02:00:00+0200,41611,41124,41175,0,0,40471,2665,0.0659,3219,31,0.0095,37252,2634,0.0707
2017-08-23T01:00:00Z,2017-08-23T03:00:00+0200,41657,41391,41175,0,0,40471,2425,0.0599,3219,21,0.0064,37252,2405,0.0646
2017-08-23T02:00:00Z,2017-08-23T04:00:00+0200,42742,42509,41175,0,0,40471,2159,0.0533,3219,21,0.0066,37252,2137,0.0574
2017-08-23T03:00:00Z,2017-08-23T05:00:00+0200,46534,45873,41175,0,0,40471,2140,0.0529,3219,31,0.0096,37252,2109,0.0566
2017-08-23T04:00:00Z,2017-08-23T06:00:00+0200,53362,52649,41175,263,0.0064,40471,2340,0.0578,3219,73,0.0228,37252,2266,0.0608
2017-08-23T05:00:00Z,2017-08-23T07:00:00+0200,58934,58237,41175,2852,0.0693,40471,2330,0.0576,3219,171,0.0531,37252,2159,0.058
2017-08-23T06:00:00Z,2017-08-23T08:00:00+0200,62233,61571,41175,8046,0.1955,40471,1811,0.0448,3219,215,0.0669,37252,1596,0.0428
2017-08-23T07:00:00Z,2017-08-23T09:00:00+0200,63133,62951,41175,14141,0.3434,40471,880,0.0217,3219,178,0.0553,37252,702,0.0188
2017-08-23T08:00:00Z,2017-08-23T10:00:00+0200,64007,64739,41175,19502,0.4736,40471,836,0.0207,3219,277,0.086,37252,559,0.015
2017-08-23T09:00:00Z,2017-08-23T11:00:00+0200,65571,66101,41175,23200,0.5634,40471,1151,0.0284,3219,327,0.1015,37252,825,0.0222
2017-08-23T10:00:00Z,2017-08-23T12:00:00+0200,64159,65804,41175,24913,0.6051,40471,1234,0.0305,3219,334,0.1039,37252,900,0.0241
2017-08-23T11:00:00Z,2017-08-23T13:00:00+0200,63435,64900,41175,25365,0.616,40471,1315,0.0325,3219,405,0.1259,37252,910,0.0244
2017-08-23T12:00:00Z,2017-08-23T14:00:00+0200,62566,63268,41175,24361,0.5916,40471,1521,0.0376,3219,500,0.1555,37252,1020,0.0274
2017-08-23T13:00:00Z,2017-08-23T15:00:00+0200,62037,62554,41175,21662,0.5261,40471,1886,0.0466,3219,737,0.2289,37252,1149,0.0308
2017-08-23T14:00:00Z,2017-08-23T16:00:00+0200,60452,61118,41175,17237,0.4186,40471,2216,0.0548,3219,976,0.3031,37252,1241,0.0333
2017-08-23T15:00:00Z,2017-08-23T17:00:00+0200,60130,60125,41175,11339,0.2754,40471,2457,0.0607,3219,1203,0.3738,37252,1254,0.0336
2017-08-23T16:00:00Z,2017-08-23T18:00:00+0200,59665,59178,41175,5115,0.1242,40471,2623,0.0648,3219,1367,0.4246,37252,1256,0.0338
2017-08-23T17:00:00Z,2017-08-23T19:00:00+0200,58663,58591,41175,1161,0.0282,40471,3133,0.0774,3219,1422,0.4417,37252,1711,0.0459
2017-08-23T18:00:00Z,2017-08-23T20:00:00+0200,57991,56953,41175,34,0.0008,40471,4847,0.1198,3219,1682,0.5225,37252,3165,0.085
2017-08-23T19:00:00Z,2017-08-23T21:00:00+0200,56636,54874,41175,0,0,40471,6883,0.1701,3219,2107,0.6546,37252,4776,0.1282
2017-08-23T20:00:00Z,2017-08-23T22:00:00+0200,52455,51057,41175,0,0,40471,8341,0.2061,3219,2269,0.7048,37252,6072,0.163
2017-08-23T21:00:00Z,2017-08-23T23:00:00+0200,48648,46655,41175,0,0,40471,9127,0.2255,3219,2330,0.7239,37252,6797,0.1825
2017-08-23T22:00:00Z,2017-08-24T00:00:00+0200,45573,44330,41180,0,0,40502,9517,0.235,3226,2498,0.7743,37276,7019,0.1883
2017-08-23T23:00:00Z,2017-08-24T01:00:00+0200,43673,42594,41180,0,0,40502,9593,0.2369,3226,2582,0.8005,37276,7011,0.1881
2017-08-24T00:00:00Z,2017-08-24T02:00:00+0200,42592,41639,41180,0,0,40502,9070,0.2239,3226,2236,0.693,37276,6834,0.1833
2017-08-24T01:00:00Z,2017-08-24T03:00:00+0200,42695,41802,41180,0,0,40502,8674,0.2142,3226,2005,0.6214,37276,6670,0.1789
2017-08-24T02:00:00Z,2017-08-24T04:00:00+0200,43589,42803,41180,0,0,40502,8241,0.2035,3226,1823,0.5652,37276,6417,0.1722
2017-08-24T03:00:00Z,2017-08-24T05:00:00+0200,46938,46284,41180,0,0,40502,8341,0.2059,3226,1655,0.513,37276,6686,0.1794
2017-08-24T04:00:00Z,2017-08-24T06:00:00+0200,53885,53286,41180,186,0.0045,40502,8734,0.2157,3226,1635,0.507,37276,7099,0.1904
2017-08-24T05:00:00Z,2017-08-24T07:00:00+0200,59141,58755,41180,2158,0.0524,40502,8811,0.2176,3226,1696,0.5256,37276,7115,0.1909
2017-08-24T06:00:00Z,2017-08-24T08:00:00+0200,62641,61870,41180,5857,0.1422,40502,7892,0.1948,3226,1845,0.572,37276,6047,0.1622
2017-08-24T07:00:00Z,2017-08-24T09:00:00+0200,63989,63229,41180,9789,0.2377,40502,6868,0.1696,3226,2033,0.6301,37276,4835,0.1297
2017-08-24T08:00:00Z,2017-08-24T10:00:00+0200,65719,64861,41180,13326,0.3236,40502,6855,0.1693,3226,2288,0.7091,37276,4567,0.1225
2017-08-24T09:00:00Z,2017-08-24T11:00:00+0200,67333,66336,41180,16257,0.3948,40502,7746,0.1912,3226,2401,0.7442,37276,5346,0.1434
2017-08-24T10:00:00Z,2017-08-24T12:00:00+0200,66707,66160,41180,17998,0.4371,40502,8485,0.2095,3226,2682,0.8314,37276,5803,0.1556
2017-08-24T11:00:00Z,2017-08-24T13:00:00+0200,65730,65133,41180,18735,0.455,40502,8656,0.2137,3226,2882,0.8934,37276,5774,0.1549
2017-08-24T12:00:00Z,2017-08-24T14:00:00+0200,64242,63480,41180,18431,0.4476,40502,8944,0.2208,3226,2834,0.8784,37276,6111,0.1639
2017-08-24T13:00:00Z,2017-08-24T15:00:00+0200,63648,62724,41180,16748,0.4067,40502,9430,0.2328,3226,2703,0.8378,37276,6728,0.1805
2017-08-24T14:00:00Z,2017-08-24T16:00:00+0200,62346,61499,41180,13356,0.3244,40502,9400,0.2321,3226,2642,0.8189,37276,6758,0.1813
2017-08-24T15:00:00Z,2017-08-24T17:00:00+0200,61398,60207,41180,8577,0.2083,40502,9195,0.227,3226,2672,0.8281,37276,6523,0.175
2017-08-24T16:00:00Z,2017-08-24T18:00:00+0200,60434,59260,41180,3978,0.0966,40502,8498,0.2098,3226,2649,0.8212,37276,5848,0.1569
2017-08-24T17:00:00Z,2017-08-24T19:00:00+0200,59757,58490,41180,919,0.0223,40502,7162,0.1768,3226,2468,0.7651,37276,4694,0.1259
2017-08-24T18:00:00Z,2017-08-24T20:00:00+0200,58612,57139,41180,25,0.0006,40502,6594,0.1628,3226,2429,0.7528,37276,4165,0.1118
2017-08-24T19:00:00Z,2017-08-24T21:00:00+0200,56529,54755,41180,0,0,40502,6571,0.1622,3226,2392,0.7416,37276,4179,0.1121
2017-08-24T20:00:00Z,2017-08-24T22:00:00+0200,51974,51100,41180,0,0,40502,6618,0.1634,3226,2334,0.7234,37276,4284,0.1149
2017-08-24T21:00:00Z,2017-08-24T23:00:00+0200,48094,47027,41180,0,0,40502,6304,0.1557,3226,2198,0.6813,37276,4107,0.1102
2017-08-24T22:00:00Z,2017-08-25T00:00:00+0200,45129,44744,41185,0,0,40516,5881,0.1452,3226,1959,0.6073,37291,3922,0.1052
2017-08-24T23:00:00Z,2017-08-25T01:00:00+0200,43427,42956,41185,0,0,40516,5661,0.1397,3226,1696,0.5259,37291,3965,0.1063
2017-08-25T00:00:00Z,2017-08-25T02:00:00+0200,42484,41940,41185,0,0,40516,5124,0.1265,3226,1517,0.4702,37291,3607,0.0967
2017-08-25T01:00:00Z,2017-08-25T03:00:00+0200,42538,42051,41185,0,0,40516,4868,0.1202,3226,1563,0.4846,37291,3305,0.0886
2017-08-25T02:00:00Z,2017-08-25T04:00:00+0200,43318,43021,41185,0,0,40516,4778,0.118,3226,1477,0.4579,37291,3301,0.0885
2017-08-25T03:00:00Z,2017-08-25T05:00:00+0200,46640,46367,41185,0,0,40516,4806,0.1186,3226,1421,0.4404,37291,3385,0.0908
2017-08-25T04:00:00Z,2017-08-25T06:00:00+0200,53346,53227,41185,194,0.0047,40516,4951,0.1222,3226,1457,0.4516,37291,3494,0.0937
2017-08-25T05:00:00Z,2017-08-25T07:00:00+0200,58854,58602,41185,2345,0.057,40516,4721,0.1165,3226,1219,0.3779,37291,3502,0.0939
2017-08-25T06:00:00Z,2017-08-25T08:00:00+0200,62353,61893,41185,6474,0.1572,40516,3932,0.097,3226,1177,0.3648,37291,2755,0.0739
2017-08-25T07:00:00Z,2017-08-25T09:00:00+0200,63279,63017,41185,11963,0.2905,40516,3376,0.0833,3226,1126,0.349,37291,2251,0.0603
2017-08-25T08:00:00Z,2017-08-25T10:00:00+0200,64977,64584,41185,17047,0.4139,40516,3956,0.0976,3226,1055,0.3271,37291,2900,0.0778
2017-08-25T09:00:00Z,2017-08-25T11:00:00+0200,65922,65599,41185,20863,0.5066,40516,4826,0.1191,3226,1062,0.3292,37291,3764,0.1009
2017-08-25T10:00:00Z,2017-08-25T12:00:00+0200,65374,65072,41185,22535,0.5472,40516,5111,0.1261,3226,1024,0.3174,37291,4087,0.1096
2017-08-25T11:00:00Z,2017-08-25T13:00:00+0200,64312,63811,41185,22852,0.5548,40516,5085,0.1255,3226,1009,0.3128,37291,4076,0.1093
2017-08-25T12:00:00Z,2017-08-25T14:00:00+0200,63164,62301,41185,21422,0.5202,40516,4589,0.1132,3226,793,0.2458,37291,3796,0.1018
2017-08-25T13:00:00Z,2017-08-25T15:00:00+0200,61880,61357,41185,18454,0.4481,40516,3771,0.093,3226,593,0.1838,37291,3177,0.0852
2017-08-25T14:00:00Z,2017-08-25T16:00:00+0200,60698,60113,41185,14133,0.3432,40516,3039,0.075,3226,433,0.1342,37291,2606,0.0699
2017-08-25T15:00:00Z,2017-08-25T17:00:00+0200,59709,59250,41185,8844,0.2148,40516,2464,0.0608,3226,318,0.0986,37291,2146,0.0576
2017-08-25T16:00:00Z,2017-08-25T18:00:00+0200,58612,58392,41185,3946,0.0958,40516,2011,0.0496,3226,241,0.0747,37291,1771,0.0475
2017-08-25T17:00:00Z,2017-08-25T19:00:00+0200,57726,57790,41185,811,0.0197,40516,1372,0.0339,3226,214,0.0664,37291,1158,0.031
2017-08-25T18:00:00Z,2017-08-25T20:00:00+0200,56573,56377,41185,18,0.0004,40516,1528,0.0377,3226,219,0.0679,37291,1309,0.0351
2017-08-25T19:00:00Z,2017-08-25T21:00:00+0200,53964,53506,41185,0,0,40516,1789,0.0442,3226,199,0.0618,37291,1589,0.0426
2017-08-25T20:00:00Z,2017-08-25T22:00:00+0200,50155,50280,41185,0,0,40516,2058,0.0508,3226,167,0.0518,37291,1891,0.0507
2017-08-25T21:00:00Z,2017-08-25T23:00:00+0200,46535,46359,41185,0,0,40516,2117,0.0522,3226,126,0.039,37291,1991,0.0534
2017-08-25T22:00:00Z,2017-08-26T00:00:00+0200,43606,43302,41185,0,0,40520,2075,0.0512,3226,113,0.035,37294,1962,0.0526
2017-08-25T23:00:00Z,2017-08-26T01:00:00+0200,41529,41213,41185,0,0,40520,2232,0.055,3226,92,0.0287,37294,2139,0.0574
2017-08-26T00:00:00Z,2017-08-26T02:00:00+0200,40231,39859,41185,0,0,40520,2580,0.0637,3226,94,0.029,37294,2486,0.0667
2017-08-26T01:00:00Z,2017-08-26T03:00:00+0200,39886,39389,41185,0,0,40520,2707,0.0668,3226,105,0.0324,37294,2602,0.0698
2017-08-26T02:00:00Z,2017-08-26T04:00:00+0200,39736,39545,41185,0,0,40520,2712,0.0669,3226,116,0.0358,37294,2596,0.0696
2017-08-26T03:00:00Z,2017-08-26T05:00:00+0200,40464,40200,41185,0,0,40520,2761,0.0682,3226,114,0.0354,37294,2647,0.071
2017-08-26T04:00:00Z,2017-08-26T06:00:00+0200,42382,41741,41185,143,0.0034,40520,3020,0.0745,3226,129,0.0399,37294,2891,0.0775
2017-08-26T05:00:00Z,2017-08-26T07:00:00+0200,45273,44821,41185,2017,0.049,40520,3216,0.0794,3226,122,0.0378,37294,3094,0.083
2017-08-26T06:00:00Z,2017-08-26T08:00:00+0200,49391,49058,41185,5791,0.1406,40520,2851,0.0704,3226,81,0.0251,37294,2770,0.0743
